x3, x4
-2.456736816934406153e+00,7.701948570736799615e-01
-2.420990107726460838e+00,-1.431772326184911348e+00
1.355275591327668838e+00,3.777714375014801229e-01
6.900676694770915276e+00,6.540553266539008703e-01
-2.242653379405140868e+00,-2.672956499544723585e-01
-1.234482666683595631e-01,4.462164698581760902e-01
-4.511293271921624992e+00,-1.241019032275985090e+00
-3.718538869299822025e+00,3.135739743586258427e-02
-3.506183545450858752e+00,-1.741444520974358534e+00
2.604445626619158016e+00,-9.735933187596076399e-01
6.643068165055201035e+00,1.433377277601645794e+00
1.049715472475004319e+01,-5.185044600747082955e-01
7.592097190358241043e+00,-2.615873931164567345e-01
-4.148858636264620259e+00,3.904080078956524980e-01
1.584585437513894579e-01,5.742026613011215197e-01
4.814993124845924122e+00,1.537479580688879910e+00
-4.757693029380609673e+00,-1.049076092143186978e+00
7.760390600821034823e+00,8.569940724225094675e-01
-1.942029042216080414e+00,2.095681257628708161e-01
4.461783760817699118e-01,-9.605518354976043957e-04
-7.377008242946840433e+00,8.255909139770370442e-02
3.617260251703835916e+00,2.121373492992132181e+00
1.207014333718535326e+01,-1.509261936738745258e-01
4.606712067419832302e+00,1.012481720553122244e-01
-1.184459949177965576e+01,-1.058505228932502318e+00
5.065822632001495407e-01,1.216015572539434819e+00
5.720647820580690990e+00,1.172886932485281974e+00
-3.046431087545160121e+00,-3.948506703242756766e-01
-3.727439482071470245e+00,3.784019038586162176e-01
4.116617935691215813e+00,7.591865703373240626e-01
-3.445391445332146141e+00,-7.127901443552229210e-01
-1.466735744144613163e+00,-7.169147956854547976e-01
7.897713937985484378e+00,-7.883095699629495412e-01
8.774464238464553034e+00,-4.255468841041378236e-01
-2.770268687121092199e+00,7.846759731783440328e-01
3.661440160156526957e+00,-1.614222606784626368e+00
-1.337993854465293886e+01,-6.537899703105372051e-01
-1.207599975863774766e+01,6.444147189533282472e-01
1.021489726846025736e-01,-1.036049101175388065e-01
-3.106345731747648831e+00,8.763801802404096453e-01
-5.145789625241405929e+00,3.520954688832904633e-01
6.290928001739692910e+00,-8.101483071545935166e-01
-8.349618014344832861e-01,7.015702524385040162e-01
2.936981779877848808e+00,4.895519217434433079e-01
2.062344602604090138e+00,2.747833468934448575e-01
5.156705456783703845e+00,-5.346524280785590610e-01
-1.723250492368196607e+00,-6.049433186883679259e-01
9.266016519359821402e+00,-6.717523673719539845e-01
-3.115276925835596677e-01,-8.510687921253223820e-01
1.069287996932391138e+01,-8.590860610113970619e-01
-9.569363671775736435e+00,1.276649527558279429e+00
-3.577312321112252835e+00,2.240472419634294832e-01
1.017563928422156749e+01,1.058347562579188494e+00
4.314664756899275311e+00,1.638520109546548476e+00
6.423523347772870373e+00,-6.669155434447177067e-02
-9.875158411141674364e+00,3.137137637216915742e-01
-3.657962771976845051e+00,-3.789955648024863621e-01
-6.456292065377676082e+00,1.096408074516858761e-01
1.437711956928541923e+00,-6.595379965724832427e-01
-3.622447123746511011e+00,-5.366582256241436699e-01
2.055194307922164398e+00,-4.831399941255982156e-01
-5.988063119349600782e+00,8.637957881165067020e-01
-9.826960254724887989e+00,4.617888620952518841e-01
1.383719528751189820e+01,7.412600726530929052e-01
-1.543565044738116843e+00,9.646492950666030186e-02
3.596055990067580588e+00,6.335575860531756920e-01
1.259750325053365394e+01,2.964687508581821396e-01
-2.043052539308027882e+00,-2.402942993212165312e+00
6.836112069095631405e+00,1.066700206379814109e+00
3.909974970299092245e+00,1.647904457792996435e+00
-3.976006888375143600e+00,-4.984202205976671074e-01
-2.936665546783651770e+00,4.132591178603789439e-01
-4.364483556462029235e+00,-1.338794870393220426e+00
-9.852023147544921144e+00,-3.274337477174040778e-01
-6.493705150959067751e+00,8.183144782114457061e-02
3.257231540088182609e+00,-5.931436693420520934e-01
-7.902811635553955938e+00,-7.475465187951427781e-01
-2.095830135436144381e+00,-1.634370364086423555e+00
-1.210127153051567372e+00,-3.633807803176987150e-01
9.422991879016047179e+00,-5.972149407916494956e-01
-3.397430683722764577e+00,-1.910894767315776788e+00
-7.542479409802018253e+00,2.475933942435321278e+00
-7.995724899067435665e+00,9.260982272316140018e-02
-8.245517536805136771e+00,6.395185792818605108e-01
1.045493642687473024e+00,-2.550686322689371677e-01
-4.735525628313937418e-01,4.511824882463212338e-01
-7.484714881381537843e-01,-1.210731512043348168e+00
-2.703582144993575298e+00,-8.277838111160368273e-02
2.780681038473168609e+00,-3.033921845372752335e-01
-1.702547660262058393e+00,7.245031659152696701e-02
-2.630053992712215294e+00,-1.378840230541864331e+00
2.594825325336275412e+00,1.483427278972436314e+00
-4.265960610605738168e+00,-2.491039429676383532e-01
4.186461781206446631e+00,-2.876185933297576436e-01
1.625381640434171659e+00,-9.109112605016604913e-01
9.511311518359228501e+00,-4.963282814408990773e-01
-6.386441560859145161e-01,9.136095376694128856e-01
-9.955546483002604141e-01,-7.320807642248345903e-01
2.174777237563936261e+00,6.035279309922529645e-02
2.439681806708948297e+00,1.774339115099758724e+00
-1.040464922514857804e+01,1.143378979014240571e+00
1.327803321347474075e+01,-8.797964037062853127e-01
6.815503450858633627e+00,1.764932471189489149e+00
-8.653767649423283359e+00,-1.490330613878831700e+00
-4.455175909028540993e+00,2.001586959681828315e+00
-1.131249274649054559e+00,1.256800845507013653e+00
-3.659874390199270078e+00,3.541606920607602293e-01
7.422901673473325523e+00,-5.926181099384618678e-01
4.360526375316053915e+00,-3.201594133334264014e-01
1.241779012759088863e+00,1.103214779062196671e+00
7.085206916507960528e+00,-1.655868132710622276e-01
-4.673215956454515485e+00,-5.325979203379467564e-02
6.732859203455816122e+00,-7.135902403681053663e-01
-3.905654261929676352e+00,-1.439196145989400828e-02
1.181226290512366273e+00,-7.166291503700460419e-01
3.491064052704252685e+00,2.212022955046516193e-01
-2.874204507636388684e+00,9.726016833835254838e-01
2.652351998547224809e+00,-2.712890156236005268e-01
5.486197063100144433e-01,1.182047395516227839e+00
-1.000394107459552728e+01,-1.076224112600814742e+00
3.463877098901827267e+00,6.758773989762564272e-01
1.499450027138385266e+00,1.778369870061289548e+00
3.863730182374752964e+00,-3.984745263631577772e-01
1.747223568282257000e+00,6.218667911181883223e-01
-3.338568639337411437e+00,7.648759194963008490e-01
-6.979382593017041891e+00,-1.339796070785976623e+00
-3.537586180024930194e+00,1.173017665707319024e+00
-1.579365902229133312e+00,2.690155389689665166e-01
2.443224646863856986e+00,9.842122973536014952e-01
-1.471113127388636421e+00,-3.388389646143651901e-01
1.053537191804424999e+01,-7.535685526883834084e-01
6.646570915450798367e+00,4.266057137921911435e-01
-8.416353924210859816e+00,-4.634581606133112985e-01
5.679896864691484026e+00,-6.668052203275705025e-01
7.203200891609835566e+00,1.597435496404176480e-01
4.577306962673704405e+00,-1.873122794510588274e-01
4.109797246823273298e+00,2.925079055154935048e+00
-5.464636834683254119e-01,1.158072608597007669e+00
-1.426476327310154391e+00,4.476441471657474636e-01
-2.205629582089339458e+00,-8.565912256301670968e-01
-2.741822327166191897e+00,9.427095346801689368e-01
-1.083055144862552410e+01,-1.821977097685471003e-01
1.398496775065547304e+01,-8.003259729129750255e-01
1.034283895741711312e+01,-1.635918216571125017e+00
-6.075949191227672408e+00,1.747806966248810046e+00
7.550591791158798749e+00,-8.474867373214551858e-01
6.650483218310290212e+00,4.988230882729052101e-02
1.235787228941060256e+01,-9.280815088807385649e-02
8.599712069704594342e+00,-1.025408047760631991e+00
6.373537388180956498e+00,1.356622377235207066e-01
5.916744924860573462e+00,4.899741612896752474e-01
5.480523685393987599e-01,3.606923368496547933e-01
2.665402835730465547e+00,6.027108676779823204e-01
6.255982339304952511e+00,-1.354756243623939371e-01
-8.640724759278088030e+00,-2.282121028739239887e-01
-4.961111578863562244e+00,-8.750679575324492587e-01
3.985314841703551103e+00,-4.601998066835361056e-01
-9.382655049498772826e+00,1.218537600320391601e+00
-4.130264397350176253e+00,6.337994061263921841e-01
-1.552695010916680385e+00,1.976208720472562907e+00
3.836432732758126907e+00,5.438358558174083424e-01
-2.952101055792901718e+00,-6.295675127931339432e-01
-9.427576399559602915e-01,-1.153680121271432490e+00
8.119251297746208351e+00,3.250261259720134410e-02
-8.089324119421435810e+00,-2.311873290444602436e+00
7.350926089127987950e+00,-1.266458378301660082e+00
-1.329722205024971959e+00,7.793291404261389888e-01
6.880867471637410304e+00,-3.467189421026802831e-01
-3.587028264246834297e-01,-1.401724578215472805e+00
9.061593866932982522e+00,4.703109178269400115e-01
5.412898589246418979e+00,1.298926921650130462e+00
5.927853247429717420e+00,1.436703957151567401e+00
4.242184434574515883e+00,7.011344061639021019e-01
-2.247817820602516559e+00,4.795777747186644180e-01
7.958710059953554294e-01,-9.316719643281921870e-02
-1.319030392592647205e+00,8.378526244827576575e-01
-1.221443789556247594e+01,-9.971347758627848723e-01
1.232423399038985856e+01,6.852453547718611038e-01
-4.166289479304100318e+00,8.244499565339599156e-01
-1.061776609211888633e+01,4.790774758572179937e-01
5.104159245633838715e+00,1.478965951135275070e+00
-3.630287396407161360e+00,1.840813952418450139e+00
-2.271100918476692820e-02,1.213551711933442023e+00
7.786370026955824031e+00,1.109898369581416189e+00
3.779134117300378737e+00,-4.818108409787111857e-01
-5.551479645597467538e+00,1.612696738398455176e+00
-8.962579222906047249e+00,1.008956262825094763e+00
5.485861744336197887e+00,1.097491496982596404e+00
6.743441470156477990e+00,1.250240365197233805e+00
-4.198093563761085889e+00,-1.010438666939430963e+00
6.568595650069712910e+00,1.409746813447023017e+00
6.438762779194481922e+00,-6.457590240645570967e-01
4.899679660712798146e+00,-6.468785353119541615e-01
8.754697708536928857e+00,-8.252272776342016725e-01
-5.143594215550010063e+00,2.752527515447162898e-01
2.796837664126801126e+00,-1.894402105329917249e-02
-4.470425433090035039e-01,-9.994630068878336548e-02
2.831293945212871588e+00,4.168757072323703294e-01
3.573436684926278417e+00,-6.636845611808542822e-01
-7.515469252405859280e+00,-1.157647966046954746e+00
-9.510686943446313713e-01,-1.537190382243352471e-01
-2.134794568806699822e+00,6.701672677159362657e-01
-5.057991056333829505e+00,1.117456787804232299e+00
-1.028474675611371225e+01,6.652926421225108244e-01
-1.132467207026181910e+01,1.168524179223005666e+00
1.533589590021829707e+00,-9.935859087562860514e-01
-8.977396356326874383e+00,-8.476354595177438833e-01
-2.618848209941432970e+00,-7.836428529536657583e-01
8.384154992624022640e+00,9.378241037841033023e-01
-2.227767783174265048e+00,-2.264572223136985529e-01
-3.767709225417249286e+00,8.938341765281717644e-01
-3.638829014575120091e-01,6.347385896084989376e-01
8.414690219852527520e+00,8.269044999229426818e-01
-8.465415706006257368e-02,1.088401612544058317e+00
-1.094235785584788090e+01,-4.768372560945337013e-01
-9.875469186763135010e-01,-1.216676506512133216e-01
3.402808884013996060e+00,-3.046918204523499374e-01
-8.781342670482420232e+00,4.273673212964552159e-01
-7.934084902251877791e-01,9.416220707703414350e-01
1.759879134858032268e-01,-2.076763837765412679e-01
3.039434906866054220e+00,-1.948795436670127668e+00
-6.020899846527436594e-01,-1.010781718761210729e-01
3.312573506509342458e+00,4.105231048516402165e-02
-2.866690671819611236e+00,8.271638994763117481e-01
-3.078346596609119468e-01,4.312423878273467515e-01
3.621852231127720145e+00,-2.452138092849770190e-01
4.796849241850108747e+00,-1.006335806709871106e+00
2.652272929979402782e+00,-8.116169856626891388e-01
1.035965479627678931e+01,-2.658191679587441070e-01
3.709001355353596541e+00,5.188153661726463417e-01
3.430148404719890021e+00,6.208050487028159668e-04
6.893784406763248107e+00,5.543574883603595849e-01
4.370482791036028658e+00,-1.557742787791673411e+00
2.094648902291703862e+00,-1.017039142857783629e+00
1.200349550211833716e+01,-1.444508784307446003e+00
1.828047436123432012e+00,-7.018723814272019856e-01
4.540777266197699724e+00,1.528089323290415136e+00
-1.030524030033976501e+01,1.167109339183612704e+00
-3.540950065943222036e+00,-3.087093460202519069e-01
4.999636090657480381e+00,-1.139305009140471725e+00
3.115086892058678281e+00,-1.076142915519435306e+00
7.464202165200047645e+00,-4.726058373928377493e-02
3.081553434817582371e+00,-1.188411069382587781e+00
-1.007218891978515352e+01,6.048836023756511970e-01
4.562763722722293025e+00,-6.301151439863825199e-02
-3.457605258287991923e+00,-7.090426840313640566e-01
1.493017346258876010e+01,-4.031690261699891198e-01
2.540884472013706041e+00,2.726037146717844584e-01
-4.538984962501702469e+00,9.466650842203568894e-01
5.270856337260884317e+00,1.490782284206079167e+00
6.846195649003952610e+00,5.720458585434875370e-03
6.041675353821466921e+00,-9.388696201763920834e-01
-8.668664705337649323e+00,1.073436280922195341e-01
1.016878009491266788e+01,-1.364383752431662655e+00
9.025756450819912402e+00,-8.720182021727490573e-02
-9.747278485495577627e+00,9.924861234250013098e-01
7.755741209792175184e+00,-1.145750129298540809e+00
9.116436770918491916e+00,1.464884197106351538e+00
-5.610356436978426231e+00,4.014616226393458720e-01
-8.089689988917234675e-01,-4.759191705375278580e-01
-4.955141023933451017e+00,-8.254724558789259259e-01
1.388953436925415286e-01,1.536891909642933984e-01
1.469812481254437531e+00,7.323420703316938507e-01
-5.904934579207836265e+00,-1.049115316699627654e+00
-1.128703260687331422e+01,3.983115211156302293e-01
-9.680852494889082394e+00,5.944939110294967799e-01
1.310726297237285287e+00,1.540827738312498529e-01
8.816284555429595438e-01,4.068666465153039091e-01
-2.808985746324744071e+00,-1.160027788086083200e+00
7.605318501166622447e+00,-5.723022264978092633e-01
-5.118653957315865810e+00,-5.288112435505647468e-01
-7.160862885401799716e+00,1.618718662157107024e+00
7.011909137977400341e+00,7.419018116312342537e-01
-3.106238853680084677e+00,1.556594760539766531e+00
8.671116630692377925e+00,-2.647074210947529815e-01
6.463670500477274317e+00,9.506676396562960818e-01
-1.087517762585222236e+01,1.961657306921341437e+00
2.709272551791039874e+00,-2.709189193390834638e-01
-3.897663132322647161e+00,-4.464910459095285389e-01
-9.598996188559160814e+00,-3.366477663921455532e-01
2.631531537832465073e+00,2.039813350325961228e+00
5.973598837162281683e+00,5.843044654376161259e-03
-3.351607506493176292e+00,3.935997996713682112e-01
8.819347925767445417e+00,3.217003939339308505e-01
4.482463330999483020e+00,1.362383255612844790e+00
3.383520000056106092e-02,-3.349137629414327133e-01
-8.354002947192644690e-01,-2.466239222225389272e-01
7.658719701265641611e+00,1.182765488585099778e+00
-2.200077823323145498e+00,1.776221627420730087e+00
3.882454680119944435e+00,-8.398330612803105444e-01
5.936598313719585462e+00,-9.655577910619139725e-01
2.029957314185486972e+00,1.039841081898093211e+00
1.122882965831599478e+01,1.647113835863025511e-01
-6.351555579483539660e+00,1.515712273316844216e+00
-3.397783912164964004e+00,3.201688757196067270e-01
-2.011965195705568199e+00,6.729813656781207243e-01
4.898503625306179998e+00,-2.584273732832207848e+00
-3.950352702445433906e+00,1.944886468829900794e+00
1.505517349142666772e+00,2.861897925504472973e-01
9.407607840577352221e+00,-7.264172418768045925e-02
1.950854732496162924e+00,-7.485614533227786804e-01
7.722035744121575007e+00,1.254675070644752921e+00
-1.028589926624673190e+01,-6.779532266034897781e-01
-1.011260282217054218e+01,-1.654310987719945336e+00
-1.077592538818154866e+00,3.992940823774130399e-01
-3.530752590318403161e+00,-5.901230502648708853e-01
-1.251595996920250808e+00,-1.208908112844723437e+00
2.810158960910307258e+00,-3.720632910616782918e-01
5.327562918475142517e+00,1.257528223951423163e+00
-1.169266539257012916e+01,-4.790649138397386486e-01
3.003881670405195159e-01,1.429654244435780042e+00
2.014144018324866448e+00,2.763097445632531346e-01
-2.537608124393851305e+00,9.927863568702757213e-01
4.636453302171674729e+00,-1.052304255261145016e+00
1.956401266498728031e+00,1.813706187536297199e+00
-3.552007178135093035e+00,-1.073668567435630772e+00
4.403083274959787907e+00,-4.714024694488261891e-01
-3.362218068126986203e+00,-3.610591233827815660e-01
8.982106282964599231e+00,-1.771011940700577103e+00
3.362179709337634659e+00,1.083980052567799390e+00
-7.199524309107331987e+00,-1.525692576183880877e+00
-4.215107980449814384e+00,-2.847844829113209686e-01
4.784095175604816674e+00,-2.756947924635927971e-01
1.211775256966447056e+00,-1.555971803306209988e+00
1.691835659461867980e+00,5.987320890975112997e-01
-4.758301658798771427e+00,1.522907060948620606e-01
-2.050048853560484829e+00,-8.574741484264329638e-02
6.419674237508409931e+00,-3.216116146985234514e-02
-4.088184712140958688e+00,1.185009062908450206e+00
5.024597325426115368e+00,8.985464568555001641e-01
-2.245967900170772413e+00,6.622382967948206023e-01
-9.198960223126711355e+00,-7.619471819129993717e-01
8.634812605651067230e+00,-1.551944971867239287e-01
4.515863753512149859e-01,-3.031836903280952789e-01
4.374908296128948493e+00,9.315908805472143950e-01
4.617004775028940244e+00,4.240462518397468128e-01
1.153035494977184428e+01,-1.215087912023205333e-02
-2.345636307255134501e+00,-2.376886337215660672e-01
1.154074367590721462e+00,1.667657415315570435e-01
-3.626358746163072855e+00,1.887740720942432171e+00
2.326373642816766729e+00,-1.761724024655159093e-01
3.682783682421218785e+00,-7.295013650334187805e-01
1.395973269497789637e+01,4.393457576360739192e-01
-2.899661752305132900e+00,-1.859719604842602625e-01
3.437235970638260474e-01,-4.114484870098030767e-01
2.769330355229959184e-01,1.713404951472406734e-01
-3.064802441981885561e+00,-1.144311014955637251e+00
3.216019753084720989e+00,3.259689333931369837e-01
3.512821715560393354e+00,-3.747053619975005412e-01
-4.891072549575189221e+00,3.858957150986864204e-01
1.339048869320570656e+00,-1.351208358168134893e+00
-2.345286416079725988e+00,6.971678445804637692e-01
-9.766896087436006013e+00,-5.884147577628215942e-01
3.607377831963804127e+00,1.522100116601525999e+00
-4.008685442568545865e-01,8.591196187970329134e-01
-1.892095502242026939e+00,-1.684928265909033662e-01
-8.763733165952499959e+00,-2.634556383222607767e+00
6.153964909670477823e+00,-6.471377750607565371e-01
-3.514035338794207153e+00,1.655639214958287697e-01
-3.003944067922013961e+00,-3.462913512339159672e-01
1.119618887760721604e+00,-4.568236929067858165e-01
8.231413263672394010e+00,1.493830133850659880e+00
-1.191236012552539414e+01,-1.375463114514321683e+00
-4.412338612511667257e+00,1.694839312727909775e+00
-2.981405660692094450e+00,-1.507688129934888099e+00
-3.173674543364967349e+00,-6.027156069883189415e-01
3.025056568852981354e+00,5.581275079492638014e-01
2.408580446997295788e+00,9.228277395526452986e-01
7.380513718553994851e-01,1.203314156938582125e+00
-7.159139933784556042e+00,-1.099753120682435692e-01
7.085697489009043615e+00,1.394393709091329869e+00
7.656792252789616171e+00,-2.346837591219230468e-01
6.212711439365497412e+00,8.563500632921708031e-03
-2.691024547771022846e+00,1.427316504572676115e+00
7.766156961416458282e-01,-2.311636768855029445e+00
2.480815886397510717e+00,1.214335709676161779e+00
2.093781294157865513e+00,1.350592905715731762e+00
2.164098690358020605e+00,-8.137329406367870277e-01
2.249958368651752583e+00,2.786859068632020486e-01
9.619864498491500271e+00,-1.505191644851731958e+00
-1.918921983752279292e+00,5.318719550630803816e-01
-3.917848828497820790e+00,-5.879555708728964603e-02
-1.903642574187263570e+00,-1.144065481085676961e+00
3.137726513550808782e+00,-1.505880862671684861e+00
-6.325570535815717932e+00,-7.090612426633854382e-01
9.318573493403413011e+00,-5.569413176165974866e-01
2.250815763940371639e+00,1.690854879091665763e+00
-3.338638377395635626e+00,-2.304856502935732077e-01
1.621078505410135540e+00,1.669853586235446052e-01
5.334205168661945606e+00,-6.616755747488300976e-01
-3.714548419622056841e+00,-3.381426420457592230e-01
-3.448328900694888954e+00,5.501276009660053257e-01
6.109450999946071104e-01,1.075419202784814177e+00
-6.731552407263854398e+00,-4.836094595850747857e-01
3.220483714297382782e+00,-1.303686106774707143e-01
6.767101866346987293e+00,-1.021836557710723570e+00
-3.395442064752689948e+00,8.972841564205110698e-01
-6.376308148798571551e+00,-2.818542243011218362e-01
-3.508160656581065240e+00,-9.782620179218360912e-01
3.416301750772766876e+00,1.234499668748230361e+00
3.712345113261700469e+00,-6.917756592442193542e-01
2.426545005814851663e+00,4.261280230616121267e-01
-3.418955573455782382e+00,-2.793373789320018341e-01
2.262059093803865828e+00,-2.249063763803307858e-01
-3.745126939977432290e+00,-4.520698106442647135e-01
5.733202147682285421e+00,7.115125631827037278e-01
-1.049613368128994972e+00,-3.989295839692547085e-01
-7.014859098258886760e+00,-2.065559424850398618e-01
4.278197487278658784e+00,-3.925071666283438399e-01
9.700219884297291983e-01,-6.026114737219683271e-01
7.607425684282254075e+00,5.750092911544220087e-01
6.648197783218047441e+00,9.877676064865947847e-01
7.801413755980707521e+00,1.420821436143323124e+00
-3.953536784492690082e+00,9.388201054025008263e-02
-1.466097011995722621e+00,2.621425196009887215e-01
5.617243068789437022e-01,7.093693241897413015e-01
-5.141492256470090894e+00,-1.122479403019729233e-02
2.761598680375902504e+00,5.077115511382440660e-02
-1.121105890665282701e+01,-4.211547257110908049e-01
1.150821759361949193e+00,5.385985455389187271e-01
-8.340573051698626728e+00,-8.816464519883091544e-01
-1.216098879931460353e+01,1.521964326003987233e+00
-5.900339122088881894e+00,-3.193576161675017455e-01
2.324233799565101677e+00,1.171534896285632898e+00
2.317419361149074319e+00,1.639815004104353324e+00
1.497274457663160807e-01,6.810062612657871162e-01
6.027511632085095883e+00,-4.843895364897888300e-01
-4.484776001984602800e+00,-1.280472055808377085e+00
3.651228165079112742e+00,9.278916017295748553e-01
-3.963840048331158439e+00,-4.820270451348834251e-01
8.438555870811322634e+00,-1.490333154386226377e+00
2.057280944064861394e+00,-1.245356243188616263e+00
-4.846033731618726748e+00,-6.478855968815633304e-01
-1.078933887706991968e+01,-1.434175320101687801e+00
-8.491438554241167225e+00,1.096915230477548409e-01
-3.937952620147147531e+00,-5.746768023731955166e-01
-7.929326242470322583e+00,2.225993726667502948e+00
-4.409708796020649912e-01,-2.805888633353375572e-01
-2.997794046309896210e-01,-1.675407202407512175e+00
7.023406054835703571e-01,-2.710180053770512298e-01
8.438818004608416246e+00,5.846471840470706116e-01
-1.101139775791980746e+00,-1.297017221124608488e+00
-7.089408696186803027e+00,2.219263688071721752e-01
-1.100692115248991954e+01,6.015667210139635790e-01
1.372291850871913788e+01,1.700537517347934013e+00
2.306857035789621868e+00,-6.388624946769674295e-01
-3.950129475664792444e+00,-6.973484981114511649e-01
8.422146549641327695e+00,1.121306515998415021e+00
-2.681192182941206426e+00,1.049210155084018492e+00
-5.729141024449332598e+00,6.705270609181660513e-01
-2.326600841470363612e+00,9.704273200647319797e-01
-1.112154556459074017e+00,-2.996763260932721606e-01
2.771312819556047025e+00,-6.582045045964536323e-01
2.882651050115573321e-01,2.784163084763889295e-01
6.858051121098972303e+00,-8.474121892647431542e-01
-7.349836209449604141e+00,-4.328346825288288957e-01
-7.609269180213653172e+00,-1.044097073906670614e+00
1.379786697911984916e+01,-1.472580761606459454e+00
-2.453397580521002652e+00,2.279028628486684180e-02
1.303965197372222606e+00,-1.897618061175495141e+00
2.120147447003624563e+00,1.588876743689563442e-01
-5.027750206477985540e-01,5.626798134305917021e-01
4.073281194468757249e+00,-7.707747088330009211e-01
-8.664442704863962064e+00,6.842197096557860458e-01
-6.871757246232690353e-02,4.205779851716223150e-01
-4.414513873096003849e+00,-1.615854008077665771e+00
-5.807101045863172217e+00,-1.291119791648096538e+00
-2.704189715372417258e+00,2.261433316120411430e+00
-9.778009080293328381e+00,3.610557966157890153e-01
7.923687171043403588e+00,-8.126759607911342165e-02
4.877571002939622424e+00,1.071595469105822845e-01
4.592578560939302612e+00,-1.384444313023042716e-01
2.871875298588135728e+00,6.374053931407757112e-01
-4.177243936077299935e+00,1.379647326699568355e+00
-9.310532710056362404e+00,-1.600069872043748398e-01
7.481845674392159751e+00,-7.280999906782578690e-02
7.718530792267302765e+00,1.106220902940200090e-01
4.803477475779873274e+00,-8.581889484427163151e-01
-1.364055001074566231e+00,-4.364626516253528044e-01
2.359326129176086972e+00,-1.908918628888364166e-01
6.729780940514487053e-01,-7.589777589393047474e-01
3.050614623075577736e+00,8.234410548773605232e-01
4.582629470547975536e+00,8.490037732904427425e-01
-4.179618831328201445e+00,-6.175763018533577675e-01
-1.629695402042171448e+00,-1.380317614423715922e+00
8.250331714965740915e+00,-8.337498208938481925e-02
-2.439565494829169623e+00,1.312385180746166446e-01
-4.353906343357018649e+00,-3.330647940578065347e-01
1.048137447933999766e+01,-8.495842853059000221e-01
-2.614951824821667881e+00,2.306242306032793010e+00
1.159762243479121491e+00,5.683364599619582513e-01
3.420787792581406528e+00,1.227526305714953470e+00
5.413040530348158796e+00,-3.734095254309432454e-01
-8.854280169250118959e+00,-1.811920010585699736e-01
4.834499536700926470e+00,-7.713626006247330524e-01
2.460550947086721951e+00,-9.017785524294631427e-01
-6.207030314973782659e+00,-1.500815182530559788e+00
-4.999384390914438647e-01,-1.589093308491196455e+00
4.211028240011864376e+00,-6.669031654759212113e-01
2.817287791336852365e+00,-4.709657446818310556e-01
4.721383036999189819e+00,1.452659256910684149e-01
-1.040862074351415423e+01,-8.003294486048272427e-01
-9.113438544455597423e+00,1.403761265608666382e-02
6.454438308899299592e+00,-3.004232515252519553e-01
5.922561295644660495e-01,-1.048410952821430930e+00
5.605162677905598301e+00,7.659761863785766733e-01
5.586480700804235866e+00,1.080356752001741416e+00
3.688035827069454653e-01,1.289399017751794219e+00
7.965317371308724859e+00,6.608338532795500209e-01
9.847567068127139223e+00,-2.272724748961574726e+00
-9.771874046649049461e+00,-9.222008880282386301e-01
2.597401139311022344e+00,-4.034944244120635681e-01
-1.704404009203579928e+00,-5.540783460041169839e-01
7.561131146569122219e-01,-1.041428240466089505e+00
-2.302745504530628651e+00,1.755828030273626883e+00
-1.016282157151774790e+01,3.802065662189705320e-01
-2.053588719492132952e+00,-7.269877323668578750e-01
4.068661487527196030e+00,-1.498920307621426140e+00
2.743022696132057181e+00,1.484447765137540065e+00
7.370695683803229592e+00,1.601737444536255994e+00
1.305675916127100322e+00,-2.304182834241540245e+00
3.742682538603060993e-01,-3.848573173100179323e-01
-1.036848940618250126e+01,-4.480699877700732303e-01
1.427730568814333578e+00,9.424046235601398758e-01
5.765713444088640394e+00,4.115701099057144097e-01
1.099537942579547067e+00,3.304076545533282117e-01
-3.865271674536118862e+00,1.256729847138630118e+00
9.538793506102102526e+00,1.318084470142408815e-01
-3.201881197701987425e+00,-7.456047702443847625e-01
3.001303182202975428e+00,1.267175266067405437e-01
2.775296784675042261e+00,-5.758548525186274469e-01
-8.876353526691449503e-02,-2.092523227958376086e-01
-6.264571724234890837e+00,-1.950264998240776704e+00
6.627607920984984524e+00,-4.115794765138528488e-01
7.810051775898073423e+00,5.889958345685217950e-02
-9.393663298062607581e+00,-3.952997241917616256e-01
-8.039682088983148844e+00,-1.283740188639823865e+00
-1.494701258624480333e+00,3.575095376477869236e-01
-2.672195736276427702e+00,2.721804841195624713e-01
3.698918675261851252e+00,9.138389064940393158e-01
1.076739203806068090e+01,-2.280373571781118824e-01
-3.136451457974258616e+00,2.545505335276145864e-01
-1.055794515796472233e+01,3.518386104852497254e-01
-3.729328957319604676e+00,-3.368807374953353695e-01
-9.057944565991057351e-01,-1.092053803347717150e-01
-5.223463900972257434e+00,-6.702056750819289366e-02
-1.041827744307306247e+01,-2.040148861326283314e-01
9.891470744934714787e+00,-2.115578032710100587e+00
2.530262366237683302e+00,-1.417909277392779943e+00
6.290307046191536244e+00,8.536628226973959066e-01
1.596902549316081776e+00,8.744993570892253820e-02
-7.266979203920315378e+00,-1.372247803955905399e+00
9.952818818198805317e+00,-1.632059948122034809e+00
-5.727781736355749276e-01,2.936834428127004792e-01
5.469078337529408529e+00,1.909277088801330513e-01
-5.517125941852916160e-01,6.466432291221300144e-01
-1.341166509662508943e+00,-5.075106168784533356e-01
2.669047327522139135e+00,5.578241676161183049e-01
-4.197373737210710054e+00,4.624523732431093381e-01
2.359707409414235180e+00,2.282448522963365090e+00
